name	born	died	url
Leo Smit	1900	1943	https://en.wikipedia.org/wiki/Leo_Smit_(Dutch_composer)
Leo Smit	1921	1999	https://en.wikipedia.org/wiki/Leo_Smit_(American_composer)
Alice Mary Smith	1839	1884	https://en.wikipedia.org/wiki/Alice_Mary_Smith
John Christopher Smith	1712	1795	https://en.wikipedia.org/wiki/John_Christopher_Smith
John Stafford Smith	1750	1836	https://en.wikipedia.org/wiki/John_Stafford_Smith
Julia Smith	1911	1989	https://en.wikipedia.org/wiki/Julia_Smith_(composer)
Sydney Smith	1839	1889	https://en.wikipedia.org/wiki/Sydney_Smith_(composer)
William Smith	1603	1645	https://en.wikipedia.org/wiki/William_Smith_(composer)
Ethel Smyth	1858	1944	https://en.wikipedia.org/wiki/Ethel_Smyth
August Söderman	1832	1876	https://en.wikipedia.org/wiki/August_S%C3%B6derman
Nikolay Sokolov	1859	1922	https://en.wikipedia.org/wiki/Nikolay_Sokolov_(composer)
Mikhail Sokolovsky	1756	1795	https://en.wikipedia.org/wiki/Mikhail_Sokolovsky_(composer)
Antonio Soler	1729	1783	https://en.wikipedia.org/wiki/Antonio_Soler
Temistocle Solera	1815	1878	https://en.wikipedia.org/wiki/Temistocle_Solera
Jean	1755	1812	https://en.wikipedia.org/wiki/Jean-Pierre_Soli%C3%A9
Carlo Soliva	1791	1853	https://en.wikipedia.org/wiki/Carlo_Evasio_Soliva
Edward Solomon	1855	1895	https://en.wikipedia.org/wiki/Edward_Solomon
Harry Somers	1925	1999	https://en.wikipedia.org/wiki/Harry_Somers
Arthur Somervell	1863	1937	https://en.wikipedia.org/wiki/Arthur_Somervell
Giovanni Battista Somis	1686	1763	https://en.wikipedia.org/wiki/Giovanni_Battista_Somis
Fernando Sor	1778	1839	https://en.wikipedia.org/wiki/Fernando_Sor
Kaikhosru Shapurji Sorabji	1892	1988	https://en.wikipedia.org/wiki/Kaikhosru_Shapurji_Sorabji
Francesco Soriano	1548	1621	https://en.wikipedia.org/wiki/Francesco_Soriano
Luka Sorkočević	1734	1789	https://en.wikipedia.org/wiki/Luka_Sorko%C4%8Devi%C4%87
Pablo Sorozábal	1897	1988	https://en.wikipedia.org/wiki/Pablo_Soroz%C3%A1bal
André Souris	1899	1970	https://en.wikipedia.org/wiki/Andr%C3%A9_Souris
John Philip Sousa	1854	1932	https://en.wikipedia.org/wiki/John_Philip_Sousa
Leo Sowerby	1895	1968	https://en.wikipedia.org/wiki/Leo_Sowerby
Johannes Spech	1767	1836	https://en.wikipedia.org/wiki/Johannes_Spech
Alexander Spendiaryan	1871	1928	https://en.wikipedia.org/wiki/Alexander_Spendiaryan
Johannes Matthias Sperger	1750	1812	https://en.wikipedia.org/wiki/Johannes_Matthias_Sperger
Johann Speth	1664	1719	https://en.wikipedia.org/wiki/Johann_Speth
Leo Spies	1899	1965	https://en.wikipedia.org/wiki/Leo_Spies
Louis Spohr	1784	1859	https://en.wikipedia.org/wiki/Louis_Spohr
Gaspare Spontini	1774	1851	https://en.wikipedia.org/wiki/Gaspare_Spontini
Pieter van der Staak	1930	2007	https://en.wikipedia.org/wiki/Pieter_van_der_Staak
Annibale Stabile	1535	1595	https://en.wikipedia.org/wiki/Annibale_Stabile
Johann Staden	1581	1634	https://en.wikipedia.org/wiki/Johann_Staden
Sigmund Theophil Staden	1607	1655	https://en.wikipedia.org/wiki/Sigmund_Theophil_Staden
John Stainer	1840	1901	https://en.wikipedia.org/wiki/John_Stainer
Camille	1811	1870	https://en.wikipedia.org/wiki/Camille-Marie_Stamaty
Anton Stamitz	1798	1809	https://en.wikipedia.org/wiki/Anton_Stamitz
Carl Stamitz	1745	1801	https://en.wikipedia.org/wiki/Carl_Stamitz
Johann Stamitz	1717	1757	https://en.wikipedia.org/wiki/Johann_Stamitz
Charles Villiers Stanford	1852	1924	https://en.wikipedia.org/wiki/Charles_Villiers_Stanford
John Stanley	1712	1786	https://en.wikipedia.org/wiki/John_Stanley_(composer)
Robert Starer	1924	2001	https://en.wikipedia.org/wiki/Robert_Starer
Joseph Starzer	1726	1787	https://en.wikipedia.org/wiki/Josef_Starzer
Roman Statkowski	1859	1925	https://en.wikipedia.org/wiki/Roman_Statkowski
Maria Fredrica von Stedingk	1799	1868	https://en.wikipedia.org/wiki/Maria_Fredrica_von_Stedingk
Christopher Steel	1938	1991	https://en.wikipedia.org/wiki/Christopher_Steel
Agostino Steffani	1653	1728	https://en.wikipedia.org/wiki/Agostino_Steffani
Daniel Steibelt	1765	1823	https://en.wikipedia.org/wiki/Daniel_Steibelt
Johann Ulrich Steigleder	1593	1635	https://en.wikipedia.org/wiki/Johann_Ulrich_Steigleder
Max Steiner	1888	1971	https://en.wikipedia.org/wiki/Max_Steiner
Wilhelm Stenhammar	1871	1927	https://en.wikipedia.org/wiki/Wilhelm_Stenhammar
Rudi Stephan	1887	1915	https://en.wikipedia.org/wiki/Rudi_Stephan
George Stephănescu	1843	1925	https://en.wikipedia.org/wiki/George_Steph%C4%83nescu
Johann Franz Xaver Sterkel	1750	1817	https://en.wikipedia.org/wiki/Johann_Franz_Xaver_Sterkel
Daniel Sternefeld	1905	1986	https://en.wikipedia.org/wiki/Daniel_Sternefeld
Bernard Stevens	1916	1983	https://en.wikipedia.org/wiki/Bernard_Stevens
William Grant Still	1895	1978	https://en.wikipedia.org/wiki/William_Grant_Still
Karlheinz Stockhausen	1928	2007	https://en.wikipedia.org/wiki/Karlheinz_Stockhausen
Robert Stoepel	1821	1887	https://en.wikipedia.org/wiki/Robert_Stoepel
Petar Stojanović	1877	1957	https://en.wikipedia.org/wiki/Petar_Stojanovi%C4%87_(composer)
Johannes de Stokem	1445	1487	https://en.wikipedia.org/wiki/Johannes_de_Stokem
Robert Stolz	1880	1975	https://en.wikipedia.org/wiki/Robert_Stolz
Thomas Stoltzer	1480	1526	https://en.wikipedia.org/wiki/Thomas_Stoltzer
Kurt	1926	1970	https://en.wikipedia.org/wiki/Kurt-Heinz_Stolze
Gottfried Heinrich Stölzel	1690	1749	https://en.wikipedia.org/wiki/Gottfried_Heinrich_St%C3%B6lzel
Stephen Storace	1762	1796	https://en.wikipedia.org/wiki/Stephen_Storace
Herbert Stothart	1885	1949	https://en.wikipedia.org/wiki/Herbert_Stothart
Alessandro Stradella	1639	1682	https://en.wikipedia.org/wiki/Alessandro_Stradella
Robert Strassburg	1915	2003	https://en.wikipedia.org/wiki/Robert_Strassburg
Georg Christoph Strattner	1644	1704	https://en.wikipedia.org/wiki/Georg_Christoph_Strattner
Christoph Straus	1575	1631	https://en.wikipedia.org/wiki/Christoph_Straus
Oscar Straus	1870	1954	https://en.wikipedia.org/wiki/Oscar_Straus_(composer)
Johann Strauss I	1804	1849	https://en.wikipedia.org/wiki/Johann_Strauss_I
Johann Strauss II	1825	1899	https://en.wikipedia.org/wiki/Johann_Strauss_II
Josef Strauss	1827	1870	https://en.wikipedia.org/wiki/Josef_Strauss
Richard Strauss	1864	1949	https://en.wikipedia.org/wiki/Richard_Strauss
Igor Stravinsky	1882	1971	https://en.wikipedia.org/wiki/Igor_Stravinsky
Soulima Stravinsky	1910	1994	https://en.wikipedia.org/wiki/Soulima_Stravinsky
Heinrich Strecker	1893	1981	https://en.wikipedia.org/wiki/Heinrich_Strecker
Alessandro Striggio	1537	1592	https://en.wikipedia.org/wiki/Alessandro_Striggio
George Strong	1856	1948	https://en.wikipedia.org/wiki/George_Strong_(composer)
Barbara Strozzi	1619	1677	https://en.wikipedia.org/wiki/Barbara_Strozzi
Delphin Strungk	1601	1694	https://en.wikipedia.org/wiki/Delphin_Strungk
Nicolaus Adam Strungk	1640	1700	https://en.wikipedia.org/wiki/Nicolaus_Adam_Strungk
Jean	1680	1755	https://en.wikipedia.org/wiki/Jean-Baptiste_Stuck
Eugen Suchoň	1908	1993	https://en.wikipedia.org/wiki/Eugen_Sucho%C5%88
Peeter Süda	1883	1920	https://en.wikipedia.org/wiki/Peeter_S%C3%BCda
Dana Suesse	1909	1987	https://en.wikipedia.org/wiki/Dana_Suesse
Rezső Sugár	1919	1988	https://en.wikipedia.org/wiki/Rezs%C5%91_Sug%C3%A1r
Josef Suk	1874	1935	https://en.wikipedia.org/wiki/Josef_Suk_(composer)
Stjepan Šulek	1914	1986	https://en.wikipedia.org/wiki/Stjepan_%C5%A0ulek
Arthur Sullivan	1842	1900	https://en.wikipedia.org/wiki/Arthur_Sullivan
Herbert Sumsion	1899	1995	https://en.wikipedia.org/wiki/Herbert_Sumsion
Franz von Suppé	1819	1895	https://en.wikipedia.org/wiki/Franz_von_Supp%C3%A9
Carlos Surinach	1915	1997	https://en.wikipedia.org/wiki/Carlos_Surinach
Tielman Susato	1515	1570	https://en.wikipedia.org/wiki/Tielman_Susato
Franz Xaver Süssmayr	1766	1803	https://en.wikipedia.org/wiki/Franz_Xaver_S%C3%BCssmayr
Heinrich Sutermeister	1910	1995	https://en.wikipedia.org/wiki/Heinrich_Sutermeister
Margaret Sutherland	1897	1984	https://en.wikipedia.org/wiki/Margaret_Sutherland
Johan Svendsen	1840	1911	https://en.wikipedia.org/wiki/Johan_Svendsen
Georgy Sviridov	1915	1998	https://en.wikipedia.org/wiki/Georgy_Sviridov
Donald Swann	1923	1994	https://en.wikipedia.org/wiki/Donald_Swann
Jan Pieterszoon Sweelinck	1562	1621	https://en.wikipedia.org/wiki/Jan_Pieterszoon_Sweelinck
Ferenc Szabó	1902	1969	https://en.wikipedia.org/wiki/Ferenc_Szab%C3%B3
Stanisław Sylwester Szarzyński	1650	1720	https://en.wikipedia.org/wiki/Stanis%C5%82aw_Sylwester_Szarzy%C5%84ski
Tomasz Szadek	1550	1612	https://en.wikipedia.org/wiki/Tomasz_Szadek
Tadeusz Szeligowski	1896	1963	https://en.wikipedia.org/wiki/Tadeusz_Szeligowski
Albert Szirmai	1880	1967	https://en.wikipedia.org/wiki/Albert_Szirmai
Władysław Szpilman	1911	2000	https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_Szpilman
Maria Agata Szymanowska	1789	1831	https://en.wikipedia.org/wiki/Maria_Agata_Szymanowska
Karol Szymanowski	1882	1937	https://en.wikipedia.org/wiki/Karol_Szymanowski
Paul Taffanel	1844	1908	https://en.wikipedia.org/wiki/Paul_Taffanel
Germaine Tailleferre	1892	1983	https://en.wikipedia.org/wiki/Germaine_Tailleferre
Tōru Takemitsu	1930	1996	https://en.wikipedia.org/wiki/T%C5%8Dru_Takemitsu
Otar Taktakishvili	1924	1989	https://en.wikipedia.org/wiki/Otar_Taktakishvili
Josef Tal	1910	2008	https://en.wikipedia.org/wiki/Josef_Tal
Thomas Tallis	1505	1585	https://en.wikipedia.org/wiki/Thomas_Tallis
Louise Talma	1906	1996	https://en.wikipedia.org/wiki/Louise_Talma
Yankel Talmud	1885	1965	https://en.wikipedia.org/wiki/Yankel_Talmud
Eino Tamberg	1930	2010	https://en.wikipedia.org/wiki/Eino_Tamberg
David Tamkin	1906	1975	https://en.wikipedia.org/wiki/David_Tamkin
Bertha Tammelin	1836	1915	https://en.wikipedia.org/wiki/Bertha_Tammelin
Alexander Taneyev	1850	1918	https://en.wikipedia.org/wiki/Alexander_Taneyev
Sergei Taneyev	1856	1915	https://en.wikipedia.org/wiki/Sergei_Taneyev
Alexandre Tansman	1897	1986	https://en.wikipedia.org/wiki/Alexandre_Tansman
Johannes Tapissier	1370	1410	https://en.wikipedia.org/wiki/Johannes_Tapissier
Angelo Tarchi	1760	1814	https://en.wikipedia.org/wiki/Angelo_Tarchi
Mikael Tariverdiev	1931	1996	https://en.wikipedia.org/wiki/Mikael_Tariverdiev
Francisco Tárrega	1852	1909	https://en.wikipedia.org/wiki/Francisco_T%C3%A1rrega
Giuseppe Tartini	1692	1770	https://en.wikipedia.org/wiki/Giuseppe_Tartini
Phyllis Tate	1911	1987	https://en.wikipedia.org/wiki/Phyllis_Tate
Emil Taubert	1844	1895	https://en.wikipedia.org/wiki/Emil_Taubert
Wilhelm Taubert	1811	1891	https://en.wikipedia.org/wiki/Wilhelm_Taubert
Franz Tausch	1762	1817	https://en.wikipedia.org/wiki/Franz_Tausch
Carl Tausig	1841	1871	https://en.wikipedia.org/wiki/Carl_Tausig
John Tavener	1944	2013	https://en.wikipedia.org/wiki/John_Tavener
John Taverner	1490	1545	https://en.wikipedia.org/wiki/John_Taverner
Deems Taylor	1885	1966	https://en.wikipedia.org/wiki/Deems_Taylor
Raynor Taylor	1747	1825	https://en.wikipedia.org/wiki/Raynor_Taylor
Boris Tchaikovsky	1925	1996	https://en.wikipedia.org/wiki/Boris_Tchaikovsky
Pyotr Ilyich Tchaikovsky	1840	1893	https://en.wikipedia.org/wiki/Pyotr_Ilyich_Tchaikovsky
Alexander Tcherepnin	1899	1977	https://en.wikipedia.org/wiki/Alexander_Tcherepnin
Ivan Tcherepnin	1943	1998	https://en.wikipedia.org/wiki/Ivan_Tcherepnin
Nikolai Tcherepnin	1873	1946	https://en.wikipedia.org/wiki/Nikolai_Tcherepnin
António Teixeira	1707	1769	https://en.wikipedia.org/wiki/Ant%C3%B3nio_Teixeira
Georg Philipp Telemann	1681	1767	https://en.wikipedia.org/wiki/Georg_Philipp_Telemann
Thomas Tellefsen	1823	1874	https://en.wikipedia.org/wiki/Thomas_Tellefsen
Alec Templeton	1909	1963	https://en.wikipedia.org/wiki/Alec_Templeton
James Tenney	1934	2006	https://en.wikipedia.org/wiki/James_Tenney
Domènech Terradellas	1713	1751	https://en.wikipedia.org/wiki/Dom%C3%A8nech_Terradellas
Claude Terrasse	1867	1923	https://en.wikipedia.org/wiki/Claude_Terrasse
Melchior Teschner	1584	1635	https://en.wikipedia.org/wiki/Melchior_Teschner
Flavio Testi	1923	2014	https://en.wikipedia.org/wiki/Flavio_Testi
George Thalben	1896	1987	https://en.wikipedia.org/wiki/George_Thalben-Ball
Sigismond Thalberg	1812	1871	https://en.wikipedia.org/wiki/Sigismond_Thalberg
Johann Theile	1646	1724	https://en.wikipedia.org/wiki/Johann_Theile
Károly Thern	1817	1886	https://en.wikipedia.org/wiki/K%C3%A1roly_Thern
István Thomán	1862	1940	https://en.wikipedia.org/wiki/Istv%C3%A1n_Thom%C3%A1n
Ambroise Thomas	1811	1896	https://en.wikipedia.org/wiki/Ambroise_Thomas
Randall Thompson	1899	1984	https://en.wikipedia.org/wiki/Randall_Thompson
César Thomson	1857	1931	https://en.wikipedia.org/wiki/C%C3%A9sar_Thomson
Virgil Thomson	1896	1989	https://en.wikipedia.org/wiki/Virgil_Thomson
John Thow	1949	2007	https://en.wikipedia.org/wiki/John_Thow
Ludwig Thuille	1861	1907	https://en.wikipedia.org/wiki/Ludwig_Thuille
Otto Albert Tichý	1890	1973	https://en.wikipedia.org/wiki/Otto_Albert_Tich%C3%BD
Anton Ferdinand Tietz	1742	1811	https://en.wikipedia.org/wiki/Anton_Ferdinand_Tietz
Ivo Tijardović	1895	1976	https://en.wikipedia.org/wiki/Ivo_Tijardovi%C4%87
Johannes Tinctoris	1435	1511	https://en.wikipedia.org/wiki/Johannes_Tinctoris
Edgar Tinel	1854	1912	https://en.wikipedia.org/wiki/Edgar_Tinel
Dimitri Tiomkin	1894	1979	https://en.wikipedia.org/wiki/Dimitri_Tiomkin
Michael Tippett	1905	1998	https://en.wikipedia.org/wiki/Michael_Tippett
Boris Tishchenko	1939	2010	https://en.wikipedia.org/wiki/Boris_Tishchenko
Jean Titelouze	1563	1633	https://en.wikipedia.org/wiki/Jean_Titelouze
Alexey Nikolayevich Titov	1769	1827	https://en.wikipedia.org/wiki/Alexey_Nikolayevich_Titov
Rudolf Tobias	1873	1918	https://en.wikipedia.org/wiki/Rudolf_Tobias
Helen Tobias	1919	2010	https://en.wikipedia.org/wiki/Helen_Tobias-Duesberg
Ernst Toch	1887	1964	https://en.wikipedia.org/wiki/Ernst_Toch
Camillo Togni	1922	1993	https://en.wikipedia.org/wiki/Camillo_Togni
George Tolhurst	1827	1877	https://en.wikipedia.org/wiki/George_Tolhurst
Václav Tomášek	1774	1850	https://en.wikipedia.org/wiki/V%C3%A1clav_Tom%C3%A1%C5%A1ek
Henri Tomasi	1901	1971	https://en.wikipedia.org/wiki/Henri_Tomasi
Thomas Tomkins	1572	1656	https://en.wikipedia.org/wiki/Thomas_Tomkins
Giuseppe Torelli	1658	1709	https://en.wikipedia.org/wiki/Giuseppe_Torelli
Mel Tormé	1925	1999	https://en.wikipedia.org/wiki/Mel_Torm%C3%A9
Francisco de la Torre	1483	1504	https://en.wikipedia.org/wiki/Francisco_de_la_Torre
Tomás de Torrejón y Velasco	1644	1728	https://en.wikipedia.org/wiki/Tom%C3%A1s_de_Torrej%C3%B3n_y_Velasco
José de Torres	1665	1738	https://en.wikipedia.org/wiki/Jos%C3%A9_de_Torres
Federico Moreno Torroba	1891	1982	https://en.wikipedia.org/wiki/Federico_Moreno_Torroba
Paul Tortelier	1914	1990	https://en.wikipedia.org/wiki/Paul_Tortelier
Paolo Tosti	1846	1916	https://en.wikipedia.org/wiki/Paolo_Tosti
Charles Tournemire	1870	1939	https://en.wikipedia.org/wiki/Charles_Tournemire
Donald Francis Tovey	1875	1940	https://en.wikipedia.org/wiki/Donald_Tovey
Geoffrey Toye	1889	1942	https://en.wikipedia.org/wiki/Geoffrey_Toye
Antonio Tozzi	1736	1812	https://en.wikipedia.org/wiki/Antonio_Tozzi
Giovanni Maria Trabaci	1575	1647	https://en.wikipedia.org/wiki/Giovanni_Maria_Trabaci
Tommaso Traetta	1727	1779	https://en.wikipedia.org/wiki/Tommaso_Traetta
Jean Balthasar Tricklir	1750	1813	https://en.wikipedia.org/wiki/Jean_Balthasar_Tricklir
Giacomo Tritto	1733	1824	https://en.wikipedia.org/wiki/Giacomo_Tritto
Bartolomeo Tromboncino	1470	1534	https://en.wikipedia.org/wiki/Bartolomeo_Tromboncino
Friedrich Hieronymus Truhn	1811	1886	https://en.wikipedia.org/wiki/Friedrich_Hieronymus_Truhn
Frankie Trumbauer	1901	1956	https://en.wikipedia.org/wiki/Frankie_Trumbauer
Harold Truscott	1914	1992	https://en.wikipedia.org/wiki/Harold_Truscott
Julia Tsenova	1948	2010	https://en.wikipedia.org/wiki/Julia_Tsenova
Eduard Tubin	1905	1982	https://en.wikipedia.org/wiki/Eduard_Tubin
Tui St	1924	2004	https://en.wikipedia.org/wiki/Tui_St._George_Tucker
Erik Tulindberg	1761	1814	https://en.wikipedia.org/wiki/Erik_Tulindberg
František Tůma	1704	1774	https://en.wikipedia.org/wiki/Franti%C5%A1ek_T%C5%AFma
Franz Tunder	1614	1667	https://en.wikipedia.org/wiki/Franz_Tunder
Joaquín Turina	1882	1949	https://en.wikipedia.org/wiki/Joaqu%C3%ADn_Turina
Francesco Turini	1589	1656	https://en.wikipedia.org/wiki/Francesco_Turini
Daniel Gottlob Türk	1756	1813	https://en.wikipedia.org/wiki/Daniel_Gottlob_T%C3%BCrk
William Turner	1651	1740	https://en.wikipedia.org/wiki/William_Turner_(composer)
Kalervo Tuukkanen	1909	1979	https://en.wikipedia.org/wiki/Kalervo_Tuukkanen
Geirr Tveitt	1908	1981	https://en.wikipedia.org/wiki/Geirr_Tveitt
Tyagaraja	1767	1847	https://en.wikipedia.org/wiki/Tyagaraja
Christopher Tye	1505	1572	https://en.wikipedia.org/wiki/Christopher_Tye
Georges Tzipine	1907	1987	https://en.wikipedia.org/wiki/Georges_Tzipine
Friedrich Christian Hermann Uber	1781	1822	https://en.wikipedia.org/wiki/Friedrich_Christian_Hermann_Uber
Marco Uccellini	1610	1680	https://en.wikipedia.org/wiki/Marco_Uccellini
Martin Andreas Udbye	1820	1889	https://en.wikipedia.org/wiki/Martin_Andreas_Udbye
Vincenzo Ugolini	1580	1638	https://en.wikipedia.org/wiki/Vincenzo_Ugolini
Alfred Uhl	1909	1992	https://en.wikipedia.org/wiki/Alfred_Uhl
Viktor Ullmann	1898	1944	https://en.wikipedia.org/wiki/Viktor_Ullmann
Benjamin Carl Unseld	1843	1923	https://en.wikipedia.org/wiki/Benjamin_Carl_Unseld
Guillermo Uribe Holguín	1880	1971	https://en.wikipedia.org/wiki/Guillermo_Uribe_Holgu%C3%ADn
Juan de Urrede	1430	1482	https://en.wikipedia.org/wiki/Juan_de_Urrede
Anton Urspruch	1850	1907	https://en.wikipedia.org/wiki/Anton_Urspruch
Francesco Usper	1561	1641	https://en.wikipedia.org/wiki/Francesco_Usper
Galina Ustvolskaya	1919	2006	https://en.wikipedia.org/wiki/Galina_Ustvolskaya
Alexander Utendal	1545	1581	https://en.wikipedia.org/wiki/Alexander_Utendal
Francesco Uttini	1723	1795	https://en.wikipedia.org/wiki/Francesco_Uttini
Yolande Uyttenhove	1925	2000	https://en.wikipedia.org/wiki/Yolande_Uyttenhove
Nicola Vaccai	1790	1848	https://en.wikipedia.org/wiki/Nicola_Vaccai
Pierre Vachon	1731	1803	https://en.wikipedia.org/wiki/Pierre_Vachon
Jacobus Vaet	1529	1567	https://en.wikipedia.org/wiki/Jacobus_Vaet
Stasys Vainiūnas	1909	1982	https://en.wikipedia.org/w/index.php?title=Stasys_Vaini%C5%ABnas&action=edit&redlink=1
Fartein Valen	1887	1952	https://en.wikipedia.org/wiki/Fartein_Valen
Antonio Valente	1565	1580	https://en.wikipedia.org/wiki/Antonio_Valente
Vincenzo Valente	1855	1921	https://en.wikipedia.org/wiki/Vincenzo_Valente
Giovanni Valentini	1582	1649	https://en.wikipedia.org/wiki/Giovanni_Valentini
Giuseppe Valentini	1681	1753	https://en.wikipedia.org/wiki/Giuseppe_Valentini
Jean Vallerand	1915	1944	https://en.wikipedia.org/wiki/Jean_Vallerand
Nicolas Vallet	1583	1642	https://en.wikipedia.org/wiki/Nicolas_Vallet
Francesco Antonio Vallotti	1697	1780	https://en.wikipedia.org/wiki/Francesco_Antonio_Vallotti
Francisco Valls	1665	1747	https://en.wikipedia.org/wiki/Francisco_Valls
David Van Vactor	1906	1994	https://en.wikipedia.org/wiki/David_Van_Vactor
Jules Van Nuffel	1883	1953	https://en.wikipedia.org/wiki/Jules_Van_Nuffel
Komitas Vardapet	1869	1935	https://en.wikipedia.org/wiki/Komitas_Vardapet
Edgard Varèse	1883	1965	https://en.wikipedia.org/wiki/Edgard_Var%C3%A8se
Urbán de Vargas	1606	1656	https://en.wikipedia.org/wiki/Urb%C3%A1n_de_Vargas
Alexander Egorovich Varlamov	1801	1848	https://en.wikipedia.org/wiki/Alexander_Egorovich_Varlamov
Alexander Vladimirovich Varlamov	1904	1990	https://en.wikipedia.org/wiki/Alexander_Vladimirovich_Varlamov
Louis Varney	1844	1908	https://en.wikipedia.org/wiki/Louis_Varney
Ralph Vaughan Williams	1872	1958	https://en.wikipedia.org/wiki/Ralph_Vaughan_Williams
Orazio Vecchi	1550	1605	https://en.wikipedia.org/wiki/Orazio_Vecchi
Artemy Vedel	1767	1808	https://en.wikipedia.org/wiki/Artemy_Vedel
Václav Jindřich Veit	1806	1864	https://en.wikipedia.org/wiki/V%C3%A1clav_Jind%C5%99ich_Veit
Pavel Josef Vejvanovský	1639	1693	https://en.wikipedia.org/wiki/Pavel_Josef_Vejvanovsk%C3%BD
Gaetano Veneziano	1665	1716	https://en.wikipedia.org/wiki/Gaetano_Veneziano
Alexander Veprik	1899	1958	https://en.wikipedia.org/wiki/Alexander_Veprik
Antonio Veracini	1659	1745	https://en.wikipedia.org/wiki/Antonio_Veracini
Francesco Maria Veracini	1690	1768	https://en.wikipedia.org/wiki/Francesco_Maria_Veracini
Philippe Verdelot	1485	1530	https://en.wikipedia.org/wiki/Philippe_Verdelot
Giuseppe Verdi	1813	1901	https://en.wikipedia.org/wiki/Giuseppe_Verdi
Cornelis Verdonck	1563	1625	https://en.wikipedia.org/wiki/Cornelis_Verdonck
Sándor Veress	1907	1992	https://en.wikipedia.org/wiki/S%C3%A1ndor_Veress
Johannes Verhulst	1816	1891	https://en.wikipedia.org/wiki/Johannes_Verhulst
Gaspar de Verlit	1622	1682	https://en.wikipedia.org/wiki/Gaspar_de_Verlit
Pierre Vermont	1495	1533	https://en.wikipedia.org/wiki/Pierre_Vermont
Matthijs Vermeulen	1888	1967	https://en.wikipedia.org/wiki/Matthijs_Vermeulen
